8,	19.42,	12363,	18214,	14721,	32935
9,	19.46,	12344,	18187,	14722,	32909
10,	19.45,	12350,	18204,	14728,	32932
11,	19.44,	12355,	18204,	14722,	32926
12,	19.40,	12373,	18205,	14702,	32907
13,	19.44,	12352,	18206,	14727,	32933
14,	19.45,	12350,	18201,	14726,	32927
15,	19.43,	12360,	18208,	14720,	32928
16,	19.44,	12356,	18205,	14722,	32927
17,	19.43,	12359,	18205,	14718,	32923
18,	19.39,	12378,	18206,	14696,	32902
19,	19.44,	12355,	18203,	14721,	32924
20,	19.43,	12360,	18202,	14715,	32917
21,	19.43,	12360,	18207,	14719,	32926
22,	19.44,	12352,	18200,	14723,	32923
23,	19.46,	12343,	18201,	14734,	32935
24,	19.54,	12305,	18179,	14762,	32941
25,	19.62,	12268,	18145,	14779,	32924
26,	19.78,	12191,	18087,	14824,	32911
27,	19.94,	12120,	18049,	14880,	32929
28,	20.18,	12009,	17972,	14954,	32926
29,	20.40,	11906,	17899,	15021,	32920
30,	20.61,	11810,	17831,	15086,	32917
31,	20.83,	11712,	17765,	15156,	32921
32,	21.05,	11611,	17695,	15228,	32923
33,	21.25,	11526,	17631,	15285,	32916
34,	21.51,	11412,	17561,	15376,	32937
35,	21.72,	11321,	17500,	15445,	32945
36,	21.92,	11234,	17437,	15509,	32946
37,	22.19,	11117,	17349,	15593,	32942
38,	22.33,	11061,	17292,	15621,	32913
39,	22.48,	10996,	17245,	15671,	32916
40,	22.64,	10931,	17189,	15713,	32902
41,	22.80,	10864,	17143,	15767,	32910
42,	22.96,	10797,	17093,	15819,	32912
43,	23.05,	10763,	17070,	15847,	32917
44,	23.17,	10713,	17033,	15887,	32920
45,	23.28,	10668,	17003,	15925,	32928
46,	23.39,	10625,	16944,	15935,	32879
47,	23.59,	10546,	16898,	16011,	32909
48,	23.66,	10515,	16878,	16038,	32916
49,	23.73,	10490,	16844,	16044,	32888
50,	23.88,	10430,	16803,	16097,	32900
51,	23.97,	10395,	16770,	16120,	32890
52,	24.05,	10362,	16747,	16149,	32896
53,	24.15,	10323,	16715,	16179,	32894
54,	24.24,	10289,	16693,	16211,	32904
