9,	19.22,	12458,	18269,	14653,	32922
10,	19.22,	12461,	18273,	14653,	32926
11,	19.21,	12463,	18268,	14646,	32914
12,	19.23,	12456,	18267,	14653,	32920
13,	19.20,	12467,	18273,	14645,	32918
14,	19.23,	12455,	18272,	14659,	32931
15,	19.19,	12474,	18290,	14651,	32941
16,	19.22,	12460,	18271,	14652,	32923
17,	19.21,	12465,	18278,	14652,	32930
18,	19.20,	12469,	18277,	14646,	32923
19,	19.21,	12466,	18279,	14651,	32930
20,	19.19,	12474,	18279,	14642,	32921
21,	19.20,	12467,	18280,	14651,	32931
22,	19.21,	12464,	18276,	14651,	32927
23,	19.21,	12466,	18280,	14652,	32932
24,	19.19,	12474,	18276,	14640,	32916
25,	19.19,	12472,	18277,	14643,	32920
26,	19.21,	12464,	18276,	14651,	32927
27,	19.24,	12452,	18266,	14657,	32923
28,	19.23,	12453,	18271,	14660,	32931
29,	19.27,	12435,	18258,	14671,	32929
30,	19.33,	12407,	18238,	14688,	32926
31,	19.38,	12381,	18216,	14701,	32917
32,	19.45,	12349,	18196,	14723,	32919
33,	19.53,	12313,	18171,	14746,	32917
34,	19.63,	12264,	18144,	14783,	32927
35,	19.68,	12241,	18130,	14799,	32929
36,	19.81,	12181,	18075,	14827,	32902
37,	19.87,	12152,	18068,	14856,	32924
38,	19.99,	12097,	18030,	14892,	32922
39,	20.07,	12058,	18002,	14917,	32919
40,	20.16,	12016,	17974,	14947,	32921
41,	20.26,	11968,	17941,	14979,	32920
42,	20.34,	11935,	17916,	14999,	32915
43,	20.42,	11896,	17893,	15029,	32922
44,	20.52,	11853,	17861,	15057,	32918
45,	20.63,	11803,	17826,	15091,	32917
46,	20.70,	11771,	17805,	15114,	32919
47,	20.74,	11751,	17799,	15135,	32934
48,	20.85,	11700,	17752,	15160,	32912
49,	20.94,	11664,	17727,	15186,	32913
50,	21.03,	11621,	17704,	15222,	32926
51,	21.08,	11601,	17683,	15231,	32914
52,	21.16,	11563,	17656,	15257,	32913
53,	21.26,	11520,	17615,	15279,	32894
54,	21.28,	11512,	17627,	15299,	32926
55,	21.36,	11475,	17597,	15323,	32920
56,	21.47,	11430,	17580,	15368,	32948
57,	21.53,	11401,	17563,	15393,	32956
58,	21.59,	11377,	17545,	15409,	32954
59,	21.66,	11346,	17527,	15435,	32962
60,	21.73,	11315,	17499,	15453,	32952
61,	21.78,	11292,	17479,	15467,	32946
62,	21.83,	11272,	17467,	15483,	32950
63,	21.94,	11227,	17429,	15512,	32941
64,	22.07,	11171,	17374,	15541,	32915
65,	22.10,	11157,	17365,	15552,	32917
66,	22.18,	11125,	17332,	15567,	32899
67,	22.23,	11102,	17319,	15587,	32906
68,	22.26,	11089,	17301,	15590,	32891
69,	22.27,	11086,	17294,	15588,	32882
70,	22.39,	11033,	17287,	15656,	32943
71,	22.40,	11030,	17266,	15641,	32907
72,	22.42,	11022,	17256,	15643,	32899
73,	22.47,	11002,	17244,	15661,	32905
74,	22.47,	11000,	17237,	15657,	32894
75,	22.54,	10971,	17222,	15685,	32907
76,	22.56,	10964,	17213,	15687,	32900
77,	22.62,	10937,	17197,	15711,	32908
78,	22.66,	10923,	17184,	15719,	32903
79,	22.68,	10913,	17179,	15729,	32908
80,	22.69,	10909,	17177,	15733,	32910
81,	22.77,	10877,	17152,	15757,	32909
82,	22.78,	10871,	17143,	15757,	32900
83,	22.80,	10865,	17134,	15757,	32891
84,	22.82,	10854,	17127,	15767,	32894
85,	22.89,	10826,	17112,	15794,	32906
86,	22.96,	10799,	17087,	15810,	32897
87,	22.96,	10797,	17090,	15816,	32906
88,	23.01,	10780,	17077,	15829,	32906
89,	23.05,	10761,	17064,	15844,	32908
90,	23.07,	10752,	17052,	15846,	32898
91,	23.10,	10742,	17048,	15857,	32905
92,	23.13,	10731,	17037,	15863,	32900
93,	23.17,	10715,	17023,	15874,	32897
94,	23.20,	10701,	17018,	15890,	32908
95,	23.24,	10683,	16998,	15898,	32896
96,	23.26,	10678,	17003,	15911,	32914
97,	23.33,	10648,	16972,	15926,	32898
98,	23.34,	10643,	16969,	15931,	32900
99,	23.36,	10635,	16960,	15934,	32894
100,	23.42,	10611,	16945,	15957,	32902
101,	23.45,	10600,	16934,	15963,	32897
102,	23.48,	10588,	16923,	15970,	32893
103,	23.51,	10575,	16916,	15984,	32900
104,	23.54,	10566,	16910,	15992,	32902
105,	23.56,	10558,	16904,	15998,	32902
106,	23.62,	10531,	16875,	16012,	32887
107,	23.63,	10528,	16882,	16023,	32905
108,	23.66,	10515,	16869,	16030,	32899
109,	23.68,	10509,	16867,	16037,	32904
110,	23.72,	10492,	16857,	16054,	32911
111,	23.78,	10470,	16835,	16066,	32901
112,	23.75,	10481,	16853,	16066,	32919
113,	23.82,	10452,	16820,	16079,	32899
114,	23.84,	10445,	16813,	16084,	32897
115,	23.87,	10433,	16794,	16084,	32878
116,	23.89,	10426,	16799,	16099,	32898
117,	23.93,	10412,	16790,	16112,	32902
118,	23.96,	10399,	16778,	16121,	32899
119,	24.01,	10380,	16760,	16133,	32893
120,	24.02,	10373,	16755,	16139,	32894
121,	24.07,	10357,	16747,	16157,	32904
122,	24.11,	10340,	16731,	16168,	32899
123,	24.15,	10326,	16721,	16180,	32901
124,	24.16,	10320,	16714,	16183,	32897
125,	24.20,	10303,	16699,	16195,	32894
126,	24.25,	10285,	16685,	16209,	32894
127,	24.25,	10284,	16685,	16211,	32896
128,	24.29,	10270,	16675,	16224,	32899
129,	24.32,	10257,	16667,	16236,	32903
130,	24.36,	10244,	16659,	16249,	32908
131,	24.37,	10240,	16650,	16247,	32897
132,	24.38,	10234,	16644,	16250,	32894
133,	24.43,	10216,	16636,	16271,	32907
134,	24.44,	10212,	16623,	16265,	32888
135,	24.47,	10201,	16616,	16276,	32892
136,	24.50,	10191,	16611,	16287,	32898
137,	24.52,	10182,	16603,	16293,	32896
138,	24.55,	10172,	16596,	16302,	32898
139,	24.58,	10158,	16583,	16312,	32895
140,	24.62,	10144,	16566,	16318,	32884
141,	24.63,	10140,	16567,	16325,	32892
142,	24.67,	10124,	16558,	16342,	32900
143,	24.69,	10118,	16545,	16339,	32884
144,	24.71,	10111,	16534,	16340,	32874
145,	24.72,	10106,	16530,	16343,	32873
146,	24.75,	10094,	16520,	16353,	32873
147,	24.77,	10088,	16506,	16349,	32855
148,	24.78,	10081,	16501,	16355,	32856
149,	24.79,	10078,	16497,	16356,	32853
150,	24.81,	10070,	16494,	16366,	32860
151,	24.86,	10054,	16477,	16375,	32852
152,	24.89,	10043,	16466,	16382,	32848
153,	24.88,	10046,	16469,	16381,	32850
154,	24.91,	10032,	16458,	16393,	32851
155,	24.90,	10036,	16462,	16390,	32852
156,	24.95,	10018,	16454,	16411,	32865
157,	24.96,	10016,	16433,	16394,	32827
158,	24.95,	10018,	16444,	16402,	32846
159,	24.98,	10008,	16429,	16403,	32832
160,	25.00,	9999,	16410,	16399,	32809
161,	25.01,	9996,	16411,	16404,	32815
162,	25.03,	9989,	16403,	16408,	32811
163,	25.05,	9983,	16394,	16409,	32803
164,	25.05,	9980,	16401,	16421,	32822
165,	25.06,	9979,	16413,	16434,	32847
166,	25.08,	9971,	16404,	16439,	32843
167,	25.07,	9972,	16413,	16446,	32859
168,	25.12,	9955,	16394,	16455,	32849
169,	25.14,	9947,	16390,	16464,	32854
170,	25.17,	9937,	16378,	16468,	32846
171,	25.19,	9930,	16375,	16477,	32852
172,	25.22,	9918,	16362,	16484,	32846
173,	25.25,	9908,	16356,	16494,	32850
174,	25.27,	9899,	16350,	16503,	32853
175,	25.29,	9893,	16349,	16513,	32862
176,	25.30,	9890,	16350,	16519,	32869
177,	25.34,	9872,	16328,	16527,	32855
178,	25.31,	9886,	16350,	16526,	32876
179,	25.32,	9882,	16350,	16532,	32882
180,	25.35,	9869,	16338,	16542,	32880
181,	25.33,	9877,	16352,	16542,	32894
182,	25.37,	9861,	16336,	16553,	32889
183,	25.41,	9848,	16331,	16569,	32900
184,	25.41,	9848,	16325,	16563,	32888
185,	25.45,	9833,	16317,	16581,	32898
186,	25.47,	9826,	16311,	16587,	32898
187,	25.49,	9818,	16302,	16591,	32893
188,	25.51,	9810,	16297,	16599,	32896
189,	25.53,	9802,	16289,	16605,	32894
190,	25.56,	9792,	16284,	16616,	32900
191,	25.57,	9789,	16283,	16620,	32903
192,	25.61,	9776,	16265,	16624,	32889
193,	25.63,	9766,	16260,	16636,	32896
194,	25.64,	9764,	16252,	16632,	32884
195,	25.69,	9746,	16247,	16657,	32904
196,	25.73,	9731,	16225,	16660,	32885
197,	25.72,	9734,	16231,	16662,	32893
198,	25.73,	9730,	16226,	16663,	32889
199,	25.75,	9722,	16220,	16670,	32890
200,	25.76,	9721,	16209,	16661,	32870
201,	25.80,	9705,	16206,	16686,	32892
202,	25.83,	9693,	16197,	16697,	32894
