22,	19.78,	12191,	18091,	14828,	32919
23,	19.82,	12175,	18092,	14848,	32940
24,	19.79,	12188,	18091,	14831,	32922
25,	19.78,	12192,	18096,	14831,	32927
26,	19.77,	12196,	18102,	14831,	32933
27,	19.78,	12194,	18093,	14826,	32919
28,	19.77,	12196,	18101,	14830,	32931
29,	19.77,	12199,	18096,	14822,	32918
30,	19.77,	12200,	18098,	14822,	32920
31,	19.77,	12200,	18098,	14823,	32921
32,	19.77,	12197,	18098,	14826,	32924
33,	19.77,	12197,	18096,	14825,	32921
34,	19.76,	12202,	18101,	14823,	32924
35,	19.76,	12202,	18100,	14822,	32922
36,	19.75,	12207,	18103,	14818,	32921
37,	19.74,	12211,	18107,	14816,	32923
38,	19.74,	12213,	18116,	14822,	32938
39,	19.75,	12208,	18105,	14819,	32924
40,	19.73,	12215,	18106,	14811,	32917
41,	19.74,	12211,	18109,	14818,	32927
42,	19.74,	12210,	18105,	14816,	32921
43,	19.72,	12221,	18118,	14814,	32932
44,	19.72,	12220,	18110,	14808,	32918
45,	19.72,	12220,	18109,	14807,	32916
46,	19.73,	12215,	18109,	14813,	32922
47,	19.70,	12229,	18108,	14795,	32903
48,	19.74,	12212,	18106,	14815,	32921
49,	19.74,	12214,	18109,	14815,	32924
50,	19.72,	12223,	18111,	14805,	32916
51,	19.73,	12219,	18110,	14809,	32919
52,	19.73,	12217,	18109,	14811,	32920
53,	19.72,	12223,	18111,	14805,	32916
54,	19.71,	12226,	18117,	14807,	32924
55,	19.73,	12218,	18109,	14810,	32919
56,	19.71,	12224,	18114,	14807,	32921
57,	19.70,	12232,	18125,	14806,	32931
58,	19.73,	12216,	18107,	14810,	32917
59,	19.71,	12225,	18112,	14804,	32916
60,	19.70,	12230,	18124,	14808,	32932
61,	19.65,	12254,	18125,	14779,	32904
62,	19.70,	12229,	18117,	14803,	32920
63,	19.68,	12240,	18123,	14794,	32917
64,	19.70,	12232,	18125,	14806,	32931
65,	19.68,	12241,	18128,	14797,	32925
66,	19.69,	12235,	18122,	14800,	32922
67,	19.68,	12238,	18126,	14799,	32925
68,	19.68,	12241,	18128,	14798,	32926
69,	19.71,	12228,	18116,	14803,	32919
70,	19.65,	12253,	18137,	14790,	32927
71,	19.62,	12269,	18144,	14777,	32921
72,	19.64,	12261,	18139,	14782,	32921
73,	19.63,	12264,	18144,	14783,	32927
74,	19.64,	12261,	18144,	14786,	32930
75,	19.63,	12265,	18139,	14777,	32916
76,	19.64,	12259,	18140,	14785,	32925
77,	19.65,	12254,	18134,	14787,	32921
78,	19.64,	12260,	18141,	14785,	32926
79,	19.64,	12258,	18133,	14781,	32914
80,	19.63,	12264,	18145,	14784,	32929
81,	19.61,	12271,	18140,	14771,	32911
82,	19.63,	12266,	18140,	14777,	32917
83,	19.62,	12269,	18150,	14782,	32932
84,	19.63,	12266,	18142,	14779,	32921
85,	19.61,	12274,	18151,	14776,	32927
86,	19.62,	12270,	18147,	14778,	32925
87,	19.60,	12277,	18146,	14769,	32915
88,	19.60,	12280,	18152,	14770,	32922
89,	19.59,	12283,	18156,	14769,	32925
90,	19.59,	12281,	18151,	14768,	32919
91,	19.58,	12286,	18153,	14764,	32917
92,	19.56,	12297,	18162,	14758,	32920
93,	19.56,	12295,	18158,	14757,	32915
94,	19.57,	12290,	18160,	14764,	32924
95,	19.56,	12296,	18161,	14758,	32919
96,	19.57,	12294,	18163,	14762,	32925
97,	19.58,	12288,	18156,	14764,	32920
98,	19.58,	12289,	18159,	14765,	32924
99,	19.57,	12290,	18154,	14760,	32914
100,	19.58,	12288,	18165,	14771,	32936
101,	19.56,	12296,	18164,	14761,	32925
102,	19.55,	12302,	18168,	14756,	32924
103,	19.55,	12302,	18170,	14758,	32928
104,	19.54,	12305,	18170,	14754,	32924
